"Timestamp","What is your Rice Purity Test Score?","What is your sexuality?","What is your sex?","What gender do you identify with?","Are you transgender?","What is your age?","How would you define yourself politically?","Would you consider yourself religious?","How concerned are you about climate change?","Select the drugs below you think should be decriminalized:","Do you think the police service funding should be:","How many times a week do you masturbate?","How often do you have sex in a month?","Would you consider yourself ""sexually free""?","Would you describe yourself as a kinky person?","Do you think your parents be disappointed in you if they knew the details of your sex life?","How scared are you of catching STDs/STIs?","How scared are you of having/causing an unwanted pregnancy?","What is the highest education level you have completed OR are currently pursuing?","How many years have you lived apart from your parents?","What is your annual income?","Would you say you are a(n):","Would you consider yourself a healthy person?"
"2020/11/16 4:59:29 AM CST","88","Heterosexual","Male","Male","No","21","Center","No","A little concerned","Marijuana","Increased","2 - 4","I have never had sex","Maybe","No","No","Somewhat scared","Somewhat scared","High School / GED Equivalent","3 - 5","$0 - $10,000","Introvert","No"
"2020/11/16 5:00:39 AM CST","54","Heterosexual","Male","Male","No","30","Left","No","Decently concerned","Marijuana;Psychedelics","Left the way it is","5 - 7","3 - 8 times","Maybe","Yes","I don't know","Not at all scared","Not at all scared","Master's Degree","10+","$160,001+","Introvert","Maybe"
"2020/11/16 5:02:06 AM CST","85","Pansexual","Female","Female","No","18","Left","Yes","Decently concerned","Marijuana;Psychedelics","Abolished","5 - 7","I have never had sex","Yes","Yes","I don't know","A little scared","Not Applicable","High School / GED Equivalent","6 - 10","$30,001 - $50,000","Introvert","Yes"
"2020/11/16 5:04:30 AM CST","78","Bisexual","Female","Female","No","22","Left","Maybe","Very concerned","Marijuana;Psychedelics","Lessened","2 - 4","I have never had sex","Maybe","No","I don't know","Somewhat scared","Very scared","Bachelor's Degree (4 year)","1 - 2","$0 - $10,000","Ambivert","Maybe"
"2020/11/16 5:06:51 AM CST","27","Bisexual","Female","Female","No","27","Center","No","Decently concerned","Marijuana","Lessened","0","3 - 8 times","Yes","Yes","I don't know","Not at all scared","Not at all scared","Master's Degree","10+","$50,001 - $80,000","Ambivert","Yes"
"2020/11/16 5:07:21 AM CST","33","Heterosexual","Male","Male","No","26","Left","No","Very concerned","I don't think any of these drugs should be decriminalized","Lessened","1","3 - 8 times","Maybe","No","No","Decently scared","Very scared","Bachelor's Degree (4 year)","6 - 10","$120,001 - $160,000","Introvert","Yes"
"2020/11/16 5:08:37 AM CST","37","Heterosexual","Male","Male","No","26","Left","No","Very concerned","Marijuana;Psychedelics","Left the way it is","5 - 7","1 - 2 times","No","No","No","Not at all scared","A little scared","Bachelor's Degree (4 year)","6 - 10","$0 - $10,000","Introvert","Yes"
"2020/11/16 5:10:04 AM CST","97","Heterosexual","Male","Male","No","24","Center","No","Somewhat concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Increased","5 - 7","I have never had sex","No","No","Yes","Not at all scared","Not at all scared","Master's Degree","1 - 2","$30,001 - $50,000","Introvert","Yes"
"2020/11/16 5:12:10 AM CST","29","Bisexual","Female","Female","No","31","Left","No","Very concerned","Marijuana","Lessened","2 - 4","3 - 8 times","Yes","Yes","I don't know","Somewhat scared","Very scared","Master's Degree","10+","$10,001 - $30,000","Ambivert","No"
"2020/11/16 5:12:18 AM CST","32","Heterosexual","Male","Male","No","22","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","5 - 7","I have had sex, but not recently, or not frequent enough to be monthly","Yes","Yes","I don't know","A little scared","Very scared","Bachelor's Degree (4 year)","3 - 5","$0 - $10,000","Ambivert","No"
"2020/11/16 5:13:27 AM CST","88","Bisexual","Female","Non-binary","No","25","Left","Yes","Very concerned","Marijuana;Psychedelics","Lessened","1","I have never had sex","No","No","No","A little scared","Somewhat scared","Doctoral Degree","6 - 10","$30,001 - $50,000","Extrovert","Yes"
"2020/11/16 5:14:14 AM CST","35","Questioning","Male","Male","No","21","Left","Maybe","Decently concerned","Marijuana","Left the way it is","10+","1 - 2 times","Yes","Yes","I don't know","A little scared","Somewhat scared","Bachelor's Degree (4 year)","1 - 2","$10,001 - $30,000","Introvert","Yes"
"2020/11/16 5:14:23 AM CST","89","Asexual","Female","Female","No","19","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","2 - 4","I have never had sex","Maybe","Yes","I don't know","A little scared","Absolutely terrified","Bachelor's Degree (4 year)","0 (I have never lived apart from my parents)","$0 - $10,000","Introvert","Yes"
"2020/11/16 5:15:17 AM CST","23","Pansexual","Male","Female","Yes","44","deep green anarcho-communist ","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","1","1 - 2 times","Yes","Yes","No","A little scared","Not at all scared","Bachelor's Degree (4 year)","10+","$10,001 - $30,000","Introvert","Yes"
"2020/11/16 5:16:05 AM CST","46","Heterosexual","Female","Female","No","24","Center","No","Somewhat concerned","Marijuana;Psychedelics","Left the way it is","1","I have had sex, but not recently, or not frequent enough to be monthly","No","No","Yes","Not at all scared","Decently scared","Bachelor's Degree (4 year)","0 (I have never lived apart from my parents)","$10,001 - $30,000","Introvert","Yes"
"2020/11/16 5:20:17 AM CST","56","Bisexual","Male","Male","No","20","Left","No","Very concerned","Marijuana;Psychedelics","Lessened","2 - 4","I have had sex, but not recently, or not frequent enough to be monthly","Yes","Yes","Yes","A little scared","Decently scared","High School / GED Equivalent","0 (I have never lived apart from my parents)","$10,001 - $30,000","Introvert","No"
"2020/11/16 5:21:09 AM CST","74","Questioning","Female","Female","No","17","Left","No","Very concerned","Marijuana","Lessened","7 - 10","I have had sex, but not recently, or not frequent enough to be monthly","Yes","No","I don't know","Decently scared","Absolutely terrified","Bachelor's Degree (4 year)","0 (I have never lived apart from my parents)","$10,001 - $30,000","Introvert","No"
"2020/11/16 5:22:14 AM CST","37","Bisexual","Female","Female","No","41","Left","No","Decently concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","1","3 - 8 times","Yes","Yes","No","Not at all scared","Somewhat scared","Doctoral Degree","6 - 10","$10,001 - $30,000","Ambivert","No"
"2020/11/16 5:23:09 AM CST","36","Heterosexual","Female","Female","No","28","Left","No","Decently concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Increased","1","3 - 8 times","Maybe","Yes","I don't know","Not at all scared","Not at all scared","Bachelor's Degree (4 year)","3 - 5","$80,001 - $120,000","Introvert","Maybe"
"2020/11/16 5:23:16 AM CST","68","Bisexual","Prefer not to say","Female","Yes","19","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Abolished","7 - 10","I have had sex, but not recently, or not frequent enough to be monthly","Yes","Yes","I don't know","Decently scared","Very scared","High School / GED Equivalent","1 - 2","$0 - $10,000","Introvert","Maybe"
"2020/11/16 5:24:39 AM CST","80","Bisexual","Female","Female","No","19","Left","No","Decently concerned","Psychedelics;Heroin & Other hard drugs","Lessened","0","I have never had sex","Maybe","No","I don't know","Not at all scared","Not at all scared","Bachelor's Degree (4 year)","0 (I have never lived apart from my parents)","$120,001 - $160,000","Introvert","Maybe"
"2020/11/16 5:26:20 AM CST","36","Bisexual","Female","I don't identify with any. Gender is a social construct.","No","26","I lean left, but having a bipartisan system isn't effective, nor does it adequately measure a person's political beliefs.","Maybe","Very concerned","Marijuana;Psychedelics","Abolished","2 - 4","25+ times","Maybe","Yes","I don't know","Not at all scared","A little scared","Associate's Degree (2 year)","3 - 5","$30,001 - $50,000","Ambivert","Maybe"
"2020/11/16 5:28:16 AM CST","19","Heterosexual","Male","Female","Yes","21","Left","Maybe","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Abolished","1","15 - 25 times","Yes","Yes","Yes","Somewhat scared","Not at all scared","Bachelor's Degree (4 year)","1 - 2","$30,001 - $50,000","Extrovert","Maybe"
"2020/11/16 5:32:39 AM CST","93","asexual","Female","Female","No","20","idk","No","Decently concerned","I don't think any of these drugs should be decriminalized","Increased","1","I have never had sex","No","Yes","I don't know","Very scared","Very scared","Bachelor's Degree (4 year)","0 (I have never lived apart from my parents)","$0 - $10,000","Introvert","Yes"
"2020/11/16 5:33:24 AM CST","91","Heterosexual","Male","Male","No","16","Center","No","Decently concerned","I don't think any of these drugs should be decriminalized","Left the way it is","5 - 7","I have never had sex","No","No","I don't know","Somewhat scared","Decently scared","High School / GED Equivalent","0 (I have never lived apart from my parents)","$0 - $10,000","Introvert","Yes"
"2020/11/16 5:33:35 AM CST","38","Heterosexual","Female","Female","No","20","Left","No","Decently concerned","Marijuana;Psychedelics","Lessened","1","1 - 2 times","No","Yes","Yes","Not at all scared","Somewhat scared","Bachelor's Degree (4 year)","1 - 2","$0 - $10,000","Ambivert","No"
"2020/11/16 5:34:30 AM CST","44","Bisexual","Female","Female","No","20","Left","No","Decently concerned","Marijuana","Left the way it is","2 - 4","9 - 15 times","Maybe","Yes","No","Not at all scared","Decently scared","Bachelor's Degree (4 year)","3 - 5","$0 - $10,000","Ambivert","Yes"
"2020/11/16 5:34:39 AM CST","45","Heterosexual","Female","Female","No","30","Left","No","Decently concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","1","3 - 8 times","Yes","No","No","Very scared","Very scared","Bachelor's Degree (4 year)","10+","$30,001 - $50,000","Ambivert","Yes"
"2020/11/16 5:35:02 AM CST","64","Bisexual","Prefer not to say","Non-binary","Yes","21","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Abolished","7 - 10","I have had sex, but not recently, or not frequent enough to be monthly","Maybe","Yes","Yes","Not at all scared","Not Applicable","High School / GED Equivalent","3 - 5","$0 - $10,000","Introvert","No"
"2020/11/16 5:35:06 AM CST","45","Heterosexual","Female","Female","No","23","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","2 - 4","3 - 8 times","Yes","Yes","No","Not at all scared","Not at all scared","Master's Degree","0 (I have never lived apart from my parents)","$10,001 - $30,000","Introvert","Maybe"
"2020/11/16 5:38:47 AM CST","42","Homosexual","Male","Male","No","23","Left","No","Very concerned","Marijuana;Psychedelics","Lessened","5 - 7","I have had sex, but not recently, or not frequent enough to be monthly","Yes","No","No","Decently scared","Not at all scared","Master's Degree","3 - 5","$30,001 - $50,000","Introvert","Yes"
"2020/11/16 5:39:32 AM CST","36","Pansexual","Female","Female","No","21","Left","No","Decently concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Left the way it is","2 - 4","1 - 2 times","Yes","Yes","Yes","Somewhat scared","Very scared","Bachelor's Degree (4 year)","1 - 2","$0 - $10,000","Ambivert","Yes"
"2020/11/16 5:39:42 AM CST","41","Bisexual","Female","Female","No","25","Left","No","Very concerned","Marijuana;Psychedelics","Lessened","0","I have had sex, but not recently, or not frequent enough to be monthly","Maybe","Yes","Yes","Decently scared","Decently scared","Bachelor's Degree (4 year)","6 - 10","$50,001 - $80,000","Ambivert","No"
"2020/11/16 5:40:00 AM CST","53","Heterosexual","Female","Female","No","27","Left","No","Decently concerned","Marijuana","Lessened","0","3 - 8 times","No","Yes","I don't know","A little scared","A little scared","Master's Degree","6 - 10","$80,001 - $120,000","Ambivert","Maybe"
"2020/11/16 5:40:23 AM CST","92","Heterosexual","Male","Male","No","22","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","7 - 10","I have never had sex","No","No","Yes","Not at all scared","Not Applicable","Bachelor's Degree (4 year)","0 (I have never lived apart from my parents)","$10,001 - $30,000","Introvert","Maybe"
"2020/11/16 5:43:16 AM CST","66","Asexual","Female","Female","No","33","Left","No","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","1","I have had sex, but not recently, or not frequent enough to be monthly","No","No","No","Not at all scared","Not at all scared","Master's Degree","10+","$0 - $10,000","Introvert","Maybe"
"2020/11/16 5:43:23 AM CST","37","Heterosexual","Male","Male","No","20","Center","No","A little concerned","Marijuana","Left the way it is","5 - 7","I have had sex, but not recently, or not frequent enough to be monthly","Maybe","No","No","Somewhat scared","A little scared","Associate's Degree (2 year)","0 (I have never lived apart from my parents)","$120,001 - $160,000","Ambivert","No"
"2020/11/16 5:43:32 AM CST","53","Homosexual","AFAB","Male","Yes","21","Left","No","Very concerned","Marijuana","Lessened","2 - 4","3 - 8 times","Yes","No","No","Not at all scared","Not Applicable","Some credit towards bachelor, not completed and likely will not ever","3 - 5","$30,001 - $50,000","Introvert","Maybe"
"2020/11/16 5:44:09 AM CST","97","Asexual","Female","Non-binary","Maybe","18","Left","No","Decently concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","0","I have never had sex","No","No","No","Not at all scared","A little scared","High School / GED Equivalent","0 (I have never lived apart from my parents)","$30,001 - $50,000","Introvert","Yes"
"2020/11/16 5:45:24 AM CST","38","Bisexual","Female","Female","No","19","Left","No","Decently concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","1","1 - 2 times","Yes","Yes","Yes","A little scared","Absolutely terrified","Bachelor's Degree (4 year)","1 - 2","$10,001 - $30,000","Introvert","Yes"
"2020/11/16 5:46:52 AM CST","81","Heterosexual","Male","Male","No","18","I’m not sure","No","Decently concerned","Marijuana","Left the way it is","0","I have never had sex","Maybe","No","I don't know","A little scared","Decently scared","High School / GED Equivalent","0 (I have never lived apart from my parents)","$0 - $10,000","Introvert","Yes"
"2020/11/16 5:48:18 AM CST","93","Heterosexual","Male","Male","No","19","Left","No","Very concerned","Heroin & Other hard drugs","Lessened","1","I have never had sex","No","No","No","Not at all scared","Not at all scared","Bachelor's Degree (4 year)","0 (I have never lived apart from my parents)","$0 - $10,000","Introvert","No"
"2020/11/16 5:48:35 AM CST","84","Heterosexual","Male","Male","No","18","Center","No","Decently concerned","Psychedelics","Left the way it is","7 - 10","I have never had sex","Maybe","No","Yes","Not at all scared","Not Applicable","Bachelor's Degree (4 year)","0 (I have never lived apart from my parents)","$0 - $10,000","Introvert","No"
"2020/11/16 5:48:59 AM CST","62","Heterosexual","Male","Male","No","26","Left","Yes","Very concerned","Marijuana;Psychedelics;Heroin & Other hard drugs","Lessened","0","I have never had sex","No","No","I don't know","Not at all scared","Not at all scared","Bachelor's Degree (4 year)","1 - 2","$30,001 - $50,000","Introvert","Yes"
"2020/11/16 5:49:28 AM CST","58","Heterosexual","Male","Male","No","30","Left","No","Decently concerned","I don't think any of these drugs should be decriminalized","Lessened","2 - 4","1 - 2 times","No","No","I don't know","A little scared","A little scared","Master's Degree","0 (I have never lived apart from my parents)","$30,001 - $50,000","Introvert","Maybe"
